"latitude","longitude","speed.m.s.mean","direction.deg.t.mean"
10.49,-66.02,0.3,303.21608040201
10.47,-66.05,0.3,303.065326633166
10.46,-66.06,0.3,302.914572864322
10.46,-66.05,0.3,302.763819095477
10.46,-66.04,0.3,302.613065326633
10.47,-66.04,0.3,302.462311557789
10.47,-66.02,0.3,302.311557788945
10.47,-66.01,0.3,302.1608040201
10.46,-66.02,0.3,302.010050251256
10.45,-66.02,0.3,301.859296482412
10.45,-66.04,0.3,301.708542713568
10.45,-66.05,0.3,301.557788944724
10.44,-66.02,0.3,301.407035175879
10.5,-65.97,0.3,301.256281407035
10.49,-65.97,0.3,301.105527638191
10.49,-65.98,0.3,300.954773869347
10.47,-66,0.3,300.804020100502
10.46,-66,0.3,300.653266331658
10.46,-66.01,0.3,300.502512562814
10.45,-66.01,0.3,300.35175879397
10.45,-66,0.3,300.201005025126
10.44,-66,0.3,300.050251256281
10.44,-66.01,0.3,299.899497487437
10.43,-66.01,0.3,299.748743718593
10.43,-66,0.3,299.597989949749
10.46,-65.98,0.3,299.447236180904
10.47,-65.98,0.3,299.29648241206
10.5,-65.96,0.3,299.145728643216
10.5,-65.95,0.3,298.994974874372
10.49,-65.95,0.3,298.844221105528
10.49,-65.96,0.3,298.693467336683
10.44,-65.98,0.3,298.542713567839
10.45,-65.98,0.3,298.391959798995
10.46,-65.97,0.3,298.241206030151
10.47,-65.97,0.3,298.090452261307
10.47,-65.96,0.3,297.939698492462
10.43,-65.98,0.3,297.788944723618
10.43,-65.97,0.3,297.638190954774
10.43,-65.96,0.3,297.48743718593
10.43,-65.95,0.3,297.336683417085
10.43,-65.94,0.3,297.185929648241
10.44,-65.94,0.3,297.035175879397
10.44,-65.95,0.3,296.884422110553
10.44,-65.96,0.3,296.733668341709
10.44,-65.97,0.3,296.582914572864
10.45,-65.97,0.3,296.43216080402
10.45,-65.96,0.3,296.281407035176
10.45,-65.95,0.3,296.130653266332
10.45,-65.94,0.3,295.979899497487
10.46,-65.94,0.3,295.829145728643
10.46,-65.95,0.3,295.678391959799
10.46,-65.96,0.3,295.527638190955
10.47,-65.95,0.3,295.376884422111
10.47,-65.94,0.3,295.226130653266
10.47,-65.92,0.3,295.075376884422
10.47,-65.91,0.3,294.924623115578
10.46,-65.91,0.3,294.773869346734
10.46,-65.92,0.3,294.623115577889
10.45,-65.92,0.3,294.472361809045
10.45,-65.91,0.3,294.321608040201
10.44,-65.91,0.3,294.170854271357
10.43,-65.92,0.3,294.020100502513
10.44,-65.92,0.3,293.869346733668
10.41,-65.98,0.3,293.718592964824
10.41,-65.97,0.3,293.56783919598
10.41,-65.96,0.3,293.417085427136
10.49,-65.94,0.3,293.266331658291
10.4,-65.98,0.3,293.115577889447
10.44,-65.9,0.3,292.964824120603
10.43,-65.9,0.3,292.814070351759
10.43,-65.91,0.3,292.663316582915
10.41,-65.92,0.3,292.51256281407
10.39,-65.96,0.3,292.361809045226
10.39,-65.97,0.3,292.211055276382
10.4,-65.97,0.3,292.060301507538
10.41,-65.95,0.3,291.909547738693
10.41,-65.94,0.3,291.758793969849
10.4,-65.95,0.3,291.608040201005
10.4,-65.96,0.3,291.457286432161
10.37,-65.96,0.3,291.306532663317
10.37,-65.97,0.3,291.155778894472
10.41,-65.91,0.3,291.005025125628
10.41,-65.9,0.3,290.854271356784
10.4,-65.91,0.3,290.70351758794
10.4,-65.92,0.3,290.552763819096
10.39,-65.92,0.3,290.402010050251
10.43,-65.88,0.3,290.251256281407
10.37,-65.94,0.3,290.100502512563
10.37,-65.95,0.3,289.949748743719
10.39,-65.94,0.3,289.798994974874
10.39,-65.95,0.3,289.64824120603
10.4,-65.94,0.3,289.497487437186
10.36,-65.96,0.3,289.346733668342
10.36,-65.95,0.3,289.195979899498
10.35,-65.95,0.3,289.045226130653
10.35,-65.96,0.3,288.894472361809
10.4,-65.9,0.3,288.743718592965
10.39,-65.91,0.3,288.592964824121
10.39,-65.9,0.3,288.442211055276
10.41,-65.88,0.3,288.291457286432
10.36,-65.92,0.3,288.140703517588
10.37,-65.92,0.3,287.989949748744
10.37,-65.91,0.3,287.8391959799
10.36,-65.94,0.3,287.688442211055
10.4,-65.88,0.3,287.537688442211
10.41,-65.87,0.3,287.386934673367
10.35,-65.94,0.3,287.236180904523
10.34,-65.95,0.3,287.085427135678
10.34,-65.94,0.3,286.934673366834
10.35,-65.92,0.3,286.78391959799
10.34,-65.91,0.3,286.633165829146
10.34,-65.92,0.3,286.482412060301
10.35,-65.91,0.3,286.331658291457
10.36,-65.9,0.3,286.180904522613
10.36,-65.91,0.3,286.030150753769
10.37,-65.9,0.3,285.879396984925
10.32,-65.92,0.3,285.72864321608
10.39,-65.88,0.3,285.577889447236
10.39,-65.87,0.3,285.427135678392
10.4,-65.87,0.3,285.276381909548
10.37,-65.88,0.3,285.125628140703
10.37,-65.87,0.3,284.974874371859
10.36,-65.88,0.3,284.824120603015
10.35,-65.88,0.3,284.673366834171
10.34,-65.9,0.3,284.522613065327
10.35,-65.9,0.3,284.371859296482
10.31,-65.91,0.3,284.221105527638
10.31,-65.9,0.3,284.070351758794
10.3,-65.9,0.3,283.91959798995
10.34,-65.88,0.3,283.768844221106
10.31,-65.88,0.3,283.618090452261
10.32,-65.88,0.3,283.467336683417
10.39,-65.86,0.3,283.316582914573
10.37,-65.86,0.3,283.165829145729
10.37,-65.85,0.3,283.015075376884
10.36,-65.85,0.3,282.86432160804
10.36,-65.86,0.3,282.713567839196
10.36,-65.87,0.3,282.562814070352
10.35,-65.87,0.3,282.412060301508
10.35,-65.86,0.3,282.261306532663
10.35,-65.85,0.3,282.110552763819
10.34,-65.85,0.3,281.959798994975
10.34,-65.86,0.3,281.809045226131
10.34,-65.87,0.3,281.658291457286
10.31,-65.87,0.3,281.507537688442
10.32,-65.85,0.3,281.356783919598
10.32,-65.86,0.3,281.206030150754
10.32,-65.87,0.3,281.05527638191
10.34,-65.83,0.3,280.904522613065
10.35,-65.83,0.3,280.753768844221
10.35,-65.82,0.3,280.603015075377
10.36,-65.83,0.3,280.452261306533
10.3,-65.88,0.3,280.301507537688
10.3,-65.87,0.3,280.150753768844
10.29,-65.88,0.3,280
10.3,-65.86,0.3,280
10.3,-65.85,0.3,279.95337995338
10.31,-65.86,0.3,279.90675990676
10.31,-65.85,0.3,279.86013986014
10.29,-65.86,0.3,279.81351981352
10.29,-65.87,0.3,279.7668997669
10.27,-65.86,0.3,279.72027972028
10.27,-65.87,0.3,279.67365967366
10.29,-65.85,0.3,279.62703962704
10.27,-65.85,0.3,279.58041958042
10.32,-65.83,0.3,279.5337995338
10.32,-65.82,0.3,279.48717948718
10.32,-65.81,0.3,279.440559440559
10.31,-65.82,0.3,279.393939393939
10.31,-65.83,0.3,279.347319347319
10.3,-65.83,0.3,279.300699300699
10.34,-65.8,0.3,279.254079254079
10.34,-65.81,0.3,279.207459207459
10.34,-65.82,0.3,279.160839160839
10.35,-65.81,0.3,279.114219114219
10.32,-65.8,0.3,279.067599067599
10.31,-65.8,0.3,279.020979020979
10.31,-65.81,0.3,278.974358974359
10.3,-65.82,0.3,278.927738927739
10.3,-65.81,0.3,278.881118881119
10.29,-65.82,0.3,278.834498834499
10.29,-65.83,0.3,278.787878787879
10.34,-65.78,0.3,278.741258741259
10.27,-65.83,0.3,278.694638694639
10.3,-65.8,0.3,278.648018648019
10.29,-65.8,0.3,278.601398601399
10.29,-65.81,0.3,278.554778554779
10.31,-65.78,0.3,278.508158508158
10.32,-65.77,0.3,278.461538461538
10.32,-65.78,0.3,278.414918414918
10.27,-65.82,0.3,278.368298368298
10.27,-65.81,0.3,278.321678321678
10.27,-65.8,0.3,278.275058275058
10.26,-65.81,0.3,278.228438228438
10.29,-65.78,0.3,278.181818181818
10.3,-65.77,0.3,278.135198135198
10.3,-65.78,0.3,278.088578088578
10.31,-65.77,0.3,278.041958041958
10.32,-65.76,0.3,277.995337995338
10.26,-65.8,0.3,277.948717948718
10.26,-65.78,0.3,277.902097902098
10.26,-65.77,0.3,277.855477855478
10.27,-65.76,0.3,277.808857808858
10.27,-65.77,0.3,277.762237762238
10.27,-65.78,0.3,277.715617715618
10.29,-65.77,0.3,277.668997668998
10.29,-65.76,0.3,277.622377622378
10.3,-65.76,0.3,277.575757575758
10.31,-65.76,0.3,277.529137529138
10.25,-65.78,0.3,277.482517482517
10.25,-65.77,0.3,277.435897435897
10.26,-65.76,0.3,277.389277389277
10.25,-65.76,0.3,277.342657342657
10.23,-65.77,0.3,277.296037296037
10.25,-65.74,0.3,277.249417249417
10.26,-65.74,0.3,277.202797202797
10.27,-65.74,0.3,277.156177156177
10.29,-65.74,0.3,277.109557109557
10.3,-65.74,0.3,277.062937062937
10.3,-65.73,0.3,277.016317016317
10.31,-65.74,0.3,276.969696969697
10.25,-65.73,0.3,276.923076923077
10.26,-65.72,0.3,276.876456876457
10.26,-65.73,0.3,276.829836829837
10.27,-65.73,0.3,276.783216783217
10.27,-65.72,0.3,276.736596736597
10.29,-65.71,0.3,276.689976689977
10.29,-65.72,0.3,276.643356643357
10.29,-65.73,0.3,276.596736596737
10.3,-65.72,0.3,276.550116550117
10.22,-65.76,0.3,276.503496503496
10.23,-65.76,0.3,276.456876456876
10.23,-65.74,0.3,276.410256410256
10.23,-65.73,0.3,276.363636363636
10.22,-65.73,0.3,276.317016317016
10.22,-65.74,0.3,276.270396270396
10.21,-65.74,0.3,276.223776223776
10.21,-65.73,0.3,276.177156177156
10.25,-65.72,0.3,276.130536130536
10.23,-65.72,0.3,276.083916083916
10.22,-65.72,0.3,276.037296037296
10.21,-65.72,0.3,275.990675990676
10.2,-65.72,0.3,275.944055944056
10.25,-65.71,0.3,275.897435897436
10.26,-65.71,0.3,275.850815850816
10.27,-65.71,0.3,275.804195804196
10.23,-65.71,0.3,275.757575757576
10.22,-65.71,0.3,275.710955710956
10.21,-65.71,0.3,275.664335664336
10.2,-65.71,0.3,275.617715617716
10.27,-65.69,0.3,275.571095571096
10.26,-65.69,0.3,275.524475524476
10.25,-65.69,0.3,275.477855477855
10.29,-65.69,0.3,275.431235431235
10.22,-65.69,0.3,275.384615384615
10.23,-65.69,0.3,275.337995337995
10.27,-65.68,0.3,275.291375291375
10.27,-65.67,0.3,275.244755244755
10.27,-65.66,0.3,275.198135198135
10.26,-65.66,0.3,275.151515151515
10.26,-65.67,0.3,275.104895104895
10.26,-65.68,0.3,275.058275058275
10.25,-65.68,0.3,275.011655011655
10.25,-65.67,0.3,274.965034965035
10.25,-65.66,0.3,274.918414918415
10.26,-65.64,0.3,274.871794871795
10.27,-65.64,0.3,274.825174825175
10.29,-65.67,0.3,274.778554778555
10.29,-65.68,0.3,274.731934731935
10.22,-65.68,0.3,274.685314685315
10.23,-65.68,0.3,274.638694638695
10.23,-65.67,0.3,274.592074592075
10.23,-65.66,0.3,274.545454545455
10.18,-65.71,0.3,274.498834498835
10.18,-65.69,0.3,274.452214452214
10.18,-65.68,0.3,274.405594405594
10.2,-65.68,0.3,274.358974358974
10.2,-65.69,0.3,274.312354312354
10.21,-65.69,0.3,274.265734265734
10.21,-65.68,0.3,274.219114219114
10.18,-65.67,0.3,274.172494172494
10.2,-65.67,0.3,274.125874125874
10.21,-65.67,0.3,274.079254079254
10.22,-65.67,0.3,274.032634032634
10.18,-65.66,0.3,273.986013986014
10.2,-65.66,0.3,273.939393939394
10.21,-65.66,0.3,273.892773892774
10.22,-65.66,0.3,273.846153846154
10.25,-65.64,0.3,273.799533799534
10.23,-65.64,0.3,273.752913752914
10.22,-65.64,0.3,273.706293706294
10.21,-65.64,0.3,273.659673659674
10.25,-65.63,0.3,273.613053613054
10.26,-65.63,0.3,273.566433566434
10.23,-65.63,0.3,273.519813519814
10.22,-65.63,0.3,273.473193473193
10.21,-65.63,0.3,273.426573426573
10.25,-65.62,0.3,273.379953379953
10.26,-65.62,0.3,273.333333333333
10.2,-65.64,0.3,273.286713286713
10.23,-65.62,0.3,273.240093240093
10.22,-65.62,0.3,273.193473193473
10.21,-65.62,0.3,273.146853146853
10.23,-65.6,0.3,273.100233100233
10.2,-65.62,0.3,273.053613053613
10.2,-65.6,0.3,273.006993006993
10.25,-65.59,0.3,272.960372960373
10.25,-65.6,0.3,272.913752913753
10.26,-65.6,0.3,272.867132867133
10.26,-65.59,0.3,272.820512820513
10.22,-65.6,0.3,272.773892773893
10.18,-65.62,0.3,272.727272727273
10.2,-65.59,0.3,272.680652680653
10.22,-65.59,0.3,272.634032634033
10.23,-65.59,0.3,272.587412587413
10.18,-65.6,0.3,272.540792540793
10.21,-65.6,0.3,272.494172494173
10.2,-65.58,0.3,272.447552447552
10.21,-65.58,0.3,272.400932400932
10.22,-65.58,0.3,272.354312354312
10.23,-65.58,0.3,272.307692307692
10.17,-65.59,0.3,272.261072261072
10.18,-65.59,0.3,272.214452214452
10.2,-65.57,0.3,272.167832167832
10.21,-65.57,0.3,272.121212121212
10.23,-65.57,0.3,272.074592074592
10.22,-65.57,0.3,272.027972027972
10.17,-65.58,0.3,271.981351981352
10.18,-65.58,0.3,271.934731934732
10.16,-65.58,0.3,271.888111888112
10.25,-65.58,0.3,271.841491841492
10.22,-65.55,0.3,271.794871794872
10.22,-65.54,0.3,271.748251748252
10.22,-65.53,0.2,271.701631701632
10.23,-65.54,0.3,271.655011655012
10.23,-65.55,0.3,271.608391608392
10.21,-65.55,0.3,271.561771561772
10.21,-65.54,0.3,271.515151515152
10.2,-65.54,0.2,271.468531468531
10.2,-65.55,0.3,271.421911421911
10.18,-65.57,0.3,271.375291375291
10.25,-65.57,0.3,271.328671328671
10.18,-65.55,0.3,271.282051282051
10.17,-65.55,0.2,271.235431235431
10.25,-65.55,0.3,271.188811188811
10.17,-65.57,0.3,271.142191142191
10.22,-65.52,0.2,271.095571095571
10.23,-65.52,0.2,271.048951048951
10.21,-65.53,0.2,271.002331002331
10.2,-65.53,0.2,270.955710955711
10.21,-65.52,0.2,270.909090909091
10.2,-65.52,0.2,270.862470862471
10.18,-65.54,0.2,270.815850815851
10.17,-65.54,0.2,270.769230769231
10.16,-65.55,0.2,270.722610722611
10.18,-65.53,0.2,270.675990675991
10.17,-65.53,0.2,270.629370629371
10.16,-65.54,0.2,270.582750582751
10.16,-65.53,0.2,270.536130536131
10.18,-65.52,0.2,270.489510489511
10.17,-65.52,0.2,270.44289044289
10.16,-65.52,0.2,270.39627039627
10.17,-65.5,0.2,270.34965034965
10.18,-65.5,0.2,270.30303030303
10.14,-65.53,0.2,270.25641025641
10.14,-65.54,0.2,270.20979020979
10.18,-65.49,0.2,270.16317016317
10.18,-65.48,0.2,270.11655011655
10.22,-65.5,0.2,270.06993006993
10.21,-65.5,0.2,270.02331002331
10.16,-65.5,0.2,269.97668997669
10.16,-65.49,0.2,269.93006993007
10.17,-65.49,0.2,269.88344988345
10.2,-65.5,0.2,269.83682983683
10.2,-65.46,0.2,269.79020979021
10.21,-65.46,0.2,269.74358974359
10.21,-65.45,0.2,269.69696969697
10.22,-65.46,0.2,269.65034965035
10.22,-65.48,0.2,269.60372960373
10.22,-65.49,0.2,269.55710955711
10.21,-65.49,0.2,269.510489510489
10.21,-65.48,0.2,269.463869463869
10.16,-65.48,0.2,269.417249417249
10.17,-65.48,0.2,269.370629370629
10.2,-65.48,0.2,269.324009324009
10.2,-65.49,0.2,269.277389277389
10.18,-65.46,0.2,269.230769230769
10.14,-65.5,0.2,269.184149184149
10.14,-65.49,0.2,269.137529137529
10.13,-65.49,0.2,269.090909090909
10.16,-65.46,0.2,269.044289044289
10.13,-65.5,0.2,268.997668997669
10.12,-65.5,0.2,268.951048951049
10.12,-65.49,0.2,268.904428904429
10.12,-65.52,0.2,268.857808857809
10.13,-65.52,0.2,268.811188811189
10.13,-65.53,0.2,268.764568764569
10.14,-65.52,0.2,268.717948717949
10.18,-65.45,0.2,268.671328671329
10.18,-65.44,0.2,268.624708624709
10.17,-65.44,0.2,268.578088578089
10.14,-65.48,0.2,268.531468531469
10.17,-65.45,0.2,268.484848484848
10.13,-65.48,0.2,268.438228438228
10.16,-65.45,0.2,268.391608391608
10.16,-65.44,0.2,268.344988344988
10.18,-65.43,0.2,268.298368298368
10.2,-65.43,0.2,268.251748251748
10.2,-65.44,0.2,268.205128205128
10.2,-65.45,0.2,268.158508158508
10.21,-65.44,0.2,268.111888111888
10.21,-65.43,0.2,268.065268065268
10.17,-65.43,0.2,268.018648018648
10.16,-65.43,0.2,267.972027972028
10.14,-65.46,0.2,267.925407925408
10.16,-65.41,0.2,267.878787878788
10.16,-65.4,0.2,267.832167832168
10.17,-65.39,0.2,267.785547785548
10.17,-65.4,0.2,267.738927738928
10.17,-65.41,0.2,267.692307692308
10.18,-65.41,0.2,267.645687645688
10.18,-65.4,0.2,267.599067599068
10.18,-65.39,0.2,267.552447552448
10.2,-65.39,0.2,267.505827505827
10.2,-65.4,0.2,267.459207459207
10.2,-65.41,0.2,267.412587412587
10.2,-65.38,0.2,267.365967365967
10.16,-65.39,0.2,267.319347319347
10.16,-65.38,0.2,267.272727272727
10.17,-65.38,0.2,267.226107226107
10.18,-65.38,0.2,267.179487179487
10.18,-65.36,0.2,267.132867132867
10.14,-65.39,0.2,267.086247086247
10.17,-65.36,0.2,267.039627039627
10.16,-65.36,0.2,266.993006993007
10.18,-65.35,0.2,266.946386946387
10.13,-65.38,0.2,266.899766899767
10.14,-65.38,0.2,266.853146853147
10.17,-65.35,0.2,266.806526806527
10.16,-65.35,0.2,266.759906759907
10.14,-65.36,0.2,266.713286713287
10.13,-65.36,0.2,266.666666666667
10.18,-65.34,0.2,266.620046620047
10.17,-65.34,0.2,266.573426573427
10.16,-65.34,0.2,266.526806526807
10.2,-65.36,0.2,266.480186480186
10.12,-65.35,0.2,266.433566433566
10.13,-65.35,0.2,266.386946386946
10.14,-65.35,0.2,266.340326340326
10.18,-65.33,0.2,266.293706293706
10.17,-65.33,0.2,266.247086247086
10.16,-65.33,0.2,266.200466200466
10.16,-65.31,0.2,266.153846153846
10.17,-65.31,0.2,266.107226107226
10.14,-65.34,0.2,266.060606060606
10.14,-65.33,0.2,266.013986013986
10.14,-65.31,0.2,265.967365967366
10.13,-65.31,0.2,265.920745920746
10.12,-65.31,0.2,265.874125874126
10.12,-65.34,0.2,265.827505827506
10.13,-65.34,0.2,265.780885780886
10.16,-65.3,0.2,265.734265734266
10.17,-65.3,0.2,265.687645687646
10.14,-65.3,0.2,265.641025641026
10.13,-65.3,0.2,265.594405594406
10.12,-65.3,0.2,265.547785547786
10.12,-65.33,0.2,265.501165501165
10.13,-65.33,0.2,265.454545454545
10.16,-65.29,0.2,265.407925407925
10.17,-65.29,0.2,265.361305361305
10.14,-65.29,0.2,265.314685314685
10.13,-65.29,0.2,265.268065268065
10.12,-65.29,0.2,265.221445221445
10.11,-65.29,0.2,265.174825174825
10.11,-65.27,0.2,265.128205128205
10.12,-65.27,0.2,265.081585081585
10.13,-65.27,0.2,265.034965034965
10.14,-65.27,0.2,264.988344988345
10.16,-65.27,0.2,264.941724941725
10.17,-65.27,0.2,264.895104895105
10.11,-65.26,0.2,264.848484848485
10.12,-65.26,0.2,264.801864801865
10.13,-65.26,0.2,264.755244755245
10.14,-65.26,0.2,264.708624708625
10.16,-65.26,0.2,264.662004662005
10.17,-65.26,0.2,264.615384615385
10.11,-65.25,0.2,264.568764568765
10.12,-65.25,0.2,264.522144522145
10.13,-65.25,0.2,264.475524475524
10.14,-65.25,0.2,264.428904428904
10.16,-65.25,0.2,264.382284382284
10.17,-65.25,0.2,264.335664335664
10.12,-65.24,0.2,264.289044289044
10.09,-65.26,0.2,264.242424242424
10.13,-65.24,0.2,264.195804195804
10.14,-65.24,0.2,264.149184149184
10.16,-65.24,0.2,264.102564102564
10.16,-65.22,0.2,264.055944055944
10.16,-65.21,0.2,264.009324009324
10.14,-65.21,0.2,263.962703962704
10.14,-65.22,0.2,263.916083916084
10.13,-65.22,0.2,263.869463869464
10.13,-65.21,0.2,263.822843822844
10.12,-65.22,0.2,263.776223776224
10.13,-65.2,0.2,263.729603729604
10.14,-65.19,0.2,263.682983682984
10.14,-65.2,0.2,263.636363636364
10.11,-65.24,0.2,263.589743589744
10.11,-65.22,0.2,263.543123543124
10.13,-65.19,0.2,263.496503496504
10.12,-65.2,0.2,263.449883449883
10.12,-65.21,0.2,263.403263403263
10.11,-65.21,0.2,263.356643356643
10.11,-65.2,0.2,263.310023310023
10.08,-65.24,0.2,263.263403263403
10.09,-65.24,0.2,263.216783216783
10.09,-65.25,0.2,263.170163170163
10.09,-65.22,0.2,263.123543123543
10.11,-65.19,0.2,263.076923076923
10.12,-65.19,0.2,263.030303030303
10.12,-65.17,0.2,262.983682983683
10.13,-65.17,0.2,262.937062937063
10.14,-65.17,0.2,262.890442890443
10.14,-65.16,0.2,262.843822843823
10.09,-65.2,0.2,262.797202797203
10.09,-65.21,0.2,262.750582750583
10.08,-65.22,0.2,262.703962703963
10.08,-65.21,0.2,262.657342657343
10.08,-65.2,0.2,262.610722610723
10.12,-65.16,0.2,262.564102564103
10.13,-65.16,0.2,262.517482517483
10.09,-65.19,0.2,262.470862470862
10.08,-65.19,0.2,262.424242424242
10.12,-65.15,0.2,262.377622377622
10.13,-65.15,0.2,262.331002331002
10.14,-65.15,0.2,262.284382284382
10.14,-65.13,0.2,262.237762237762
10.14,-65.12,0.2,262.191142191142
10.14,-65.11,0.2,262.144522144522
10.13,-65.11,0.2,262.097902097902
10.13,-65.12,0.2,262.051282051282
10.13,-65.13,0.2,262.004662004662
10.12,-65.13,0.2,261.958041958042
10.08,-65.17,0.2,261.911421911422
10.12,-65.12,0.2,261.864801864802
10.09,-65.17,0.2,261.818181818182
10.12,-65.11,0.2,261.771561771562
10.11,-65.17,0.2,261.724941724942
10.11,-65.12,0.2,261.678321678322
10.11,-65.13,0.2,261.631701631702
10.09,-65.13,0.2,261.585081585082
10.08,-65.16,0.2,261.538461538462
10.09,-65.16,0.2,261.491841491842
10.08,-65.15,0.2,261.445221445221
10.09,-65.15,0.2,261.398601398601
10.08,-65.13,0.2,261.351981351981
10.08,-65.12,0.2,261.305361305361
10.11,-65.11,0.2,261.258741258741
10.08,-65.11,0.2,261.212121212121
10.14,-65.1,0.2,261.165501165501
10.13,-65.1,0.2,261.118881118881
10.12,-65.1,0.2,261.072261072261
10.11,-65.1,0.2,261.025641025641
10.08,-65.1,0.2,260.979020979021
10.09,-65.1,0.2,260.932400932401
10.09,-65.08,0.2,260.885780885781
10.08,-65.08,0.2,260.839160839161
10.11,-65.08,0.2,260.792540792541
10.12,-65.08,0.2,260.745920745921
10.13,-65.08,0.2,260.699300699301
10.14,-65.08,0.2,260.652680652681
10.09,-65.07,0.2,260.606060606061
10.08,-65.07,0.2,260.559440559441
10.11,-65.07,0.2,260.51282051282
10.12,-65.07,0.2,260.4662004662
10.13,-65.07,0.2,260.41958041958
10.14,-65.07,0.2,260.37296037296
10.09,-65.06,0.2,260.32634032634
10.08,-65.06,0.2,260.27972027972
10.11,-65.06,0.2,260.2331002331
10.12,-65.06,0.2,260.18648018648
10.13,-65.06,0.2,260.13986013986
10.14,-65.06,0.2,260.09324009324
10.09,-65.05,0.2,260.04662004662
10.08,-65.05,0.2,260
10.11,-65.05,0.2,260
10.12,-65.05,0.2,259.899497487437
10.13,-65.05,0.2,259.798994974874
10.14,-65.05,0.2,259.698492462312
10.11,-65.03,0.2,259.597989949749
10.09,-65.03,0.2,259.497487437186
10.09,-65.02,0.2,259.396984924623
10.08,-65.03,0.2,259.29648241206
10.14,-65.03,0.2,259.195979899498
10.14,-65.02,0.2,259.095477386935
10.14,-65.01,0.2,258.994974874372
10.13,-65.01,0.2,258.894472361809
