"latitude","longitude","clave"
8.49,-61.32,"8.49_-61.32"
8.47,-61.32,"8.47_-61.32"
8.46,-61.32,"8.46_-61.32"
8,-61.32,"8_-61.32"
16.39,-61.31,"16.39_-61.31"
16.37,-61.31,"16.37_-61.31"
16.36,-61.31,"16.36_-61.31"
16.34,-61.31,"16.34_-61.31"
16.29,-61.31,"16.29_-61.31"
16.27,-61.31,"16.27_-61.31"
16.25,-61.31,"16.25_-61.31"
16.02,-61.31,"16.02_-61.31"
16,-61.31,"16_-61.31"
15.98,-61.31,"15.98_-61.31"
15.96,-61.31,"15.96_-61.31"
15.93,-61.31,"15.93_-61.31"
15.91,-61.31,"15.91_-61.31"
15.9,-61.31,"15.9_-61.31"
15.88,-61.31,"15.88_-61.31"
15.59,-61.31,"15.59_-61.31"
15.57,-61.31,"15.57_-61.31"
15.56,-61.31,"15.56_-61.31"
15.54,-61.31,"15.54_-61.31"
15.52,-61.31,"15.52_-61.31"
15.51,-61.31,"15.51_-61.31"
15.4,-61.31,"15.4_-61.31"
15.39,-61.31,"15.39_-61.31"
15.37,-61.31,"15.37_-61.31"
15.35,-61.31,"15.35_-61.31"
15.34,-61.31,"15.34_-61.31"
15.32,-61.31,"15.32_-61.31"
15.3,-61.31,"15.3_-61.31"
15.29,-61.31,"15.29_-61.31"
15.27,-61.31,"15.27_-61.31"
15.25,-61.31,"15.25_-61.31"
15.23,-61.31,"15.23_-61.31"
12.99,-61.31,"12.99_-61.31"
12.79,-61.31,"12.79_-61.31"
12.77,-61.31,"12.77_-61.31"
12.76,-61.31,"12.76_-61.31"
12.74,-61.31,"12.74_-61.31"
12.72,-61.31,"12.72_-61.31"
12.7,-61.31,"12.7_-61.31"
10.82,-61.31,"10.82_-61.31"
10.8,-61.31,"10.8_-61.31"
10.79,-61.31,"10.79_-61.31"
10.77,-61.31,"10.77_-61.31"
10.14,-61.31,"10.14_-61.31"
10.12,-61.31,"10.12_-61.31"
10.11,-61.31,"10.11_-61.31"
10.09,-61.31,"10.09_-61.31"
10.07,-61.31,"10.07_-61.31"
10.05,-61.31,"10.05_-61.31"
9.73,-61.31,"9.73_-61.31"
9.71,-61.31,"9.71_-61.31"
9.7,-61.31,"9.7_-61.31"
9.68,-61.31,"9.68_-61.31"
9.66,-61.31,"9.66_-61.31"
9.65,-61.31,"9.65_-61.31"
9.63,-61.31,"9.63_-61.31"
9.61,-61.31,"9.61_-61.31"
8.59,-61.31,"8.59_-61.31"
8.58,-61.31,"8.58_-61.31"
8.49,-61.31,"8.49_-61.31"
8.47,-61.31,"8.47_-61.31"
8.46,-61.31,"8.46_-61.31"
8,-61.31,"8_-61.31"
16.37,-61.29,"16.37_-61.29"
16.36,-61.29,"16.36_-61.29"
16.34,-61.29,"16.34_-61.29"
16.32,-61.29,"16.32_-61.29"
16.29,-61.29,"16.29_-61.29"
16.27,-61.29,"16.27_-61.29"
16.25,-61.29,"16.25_-61.29"
16.02,-61.29,"16.02_-61.29"
16,-61.29,"16_-61.29"
15.98,-61.29,"15.98_-61.29"
15.9,-61.29,"15.9_-61.29"
15.88,-61.29,"15.88_-61.29"
15.59,-61.29,"15.59_-61.29"
15.57,-61.29,"15.57_-61.29"
15.56,-61.29,"15.56_-61.29"
15.54,-61.29,"15.54_-61.29"
15.52,-61.29,"15.52_-61.29"
15.51,-61.29,"15.51_-61.29"
15.49,-61.29,"15.49_-61.29"
15.44,-61.29,"15.44_-61.29"
15.42,-61.29,"15.42_-61.29"
15.4,-61.29,"15.4_-61.29"
15.39,-61.29,"15.39_-61.29"
15.37,-61.29,"15.37_-61.29"
15.35,-61.29,"15.35_-61.29"
15.34,-61.29,"15.34_-61.29"
15.32,-61.29,"15.32_-61.29"
15.27,-61.29,"15.27_-61.29"
15.25,-61.29,"15.25_-61.29"
15.23,-61.29,"15.23_-61.29"
13.26,-61.29,"13.26_-61.29"
13.25,-61.29,"13.25_-61.29"
13.23,-61.29,"13.23_-61.29"
13.01,-61.29,"13.01_-61.29"
12.99,-61.29,"12.99_-61.29"
10.82,-61.29,"10.82_-61.29"
10.8,-61.29,"10.8_-61.29"
10.79,-61.29,"10.79_-61.29"
10.14,-61.29,"10.14_-61.29"
10.12,-61.29,"10.12_-61.29"
10.11,-61.29,"10.11_-61.29"
10.09,-61.29,"10.09_-61.29"
10.07,-61.29,"10.07_-61.29"
10.05,-61.29,"10.05_-61.29"
9.73,-61.29,"9.73_-61.29"
9.71,-61.29,"9.71_-61.29"
9.7,-61.29,"9.7_-61.29"
9.68,-61.29,"9.68_-61.29"
9.66,-61.29,"9.66_-61.29"
9.65,-61.29,"9.65_-61.29"
9.63,-61.29,"9.63_-61.29"
9.61,-61.29,"9.61_-61.29"
9.6,-61.29,"9.6_-61.29"
8.61,-61.29,"8.61_-61.29"
8.59,-61.29,"8.59_-61.29"
8.58,-61.29,"8.58_-61.29"
8.49,-61.29,"8.49_-61.29"
8.47,-61.29,"8.47_-61.29"
8.46,-61.29,"8.46_-61.29"
8,-61.29,"8_-61.29"
16.36,-61.27,"16.36_-61.27"
16.34,-61.27,"16.34_-61.27"
16.32,-61.27,"16.32_-61.27"
16.3,-61.27,"16.3_-61.27"
16.29,-61.27,"16.29_-61.27"
16.27,-61.27,"16.27_-61.27"
16.25,-61.27,"16.25_-61.27"
16.03,-61.27,"16.03_-61.27"
16.02,-61.27,"16.02_-61.27"
16,-61.27,"16_-61.27"
15.9,-61.27,"15.9_-61.27"
15.88,-61.27,"15.88_-61.27"
15.54,-61.27,"15.54_-61.27"
15.52,-61.27,"15.52_-61.27"
15.51,-61.27,"15.51_-61.27"
15.49,-61.27,"15.49_-61.27"
15.47,-61.27,"15.47_-61.27"
15.46,-61.27,"15.46_-61.27"
15.44,-61.27,"15.44_-61.27"
15.42,-61.27,"15.42_-61.27"
15.4,-61.27,"15.4_-61.27"
15.39,-61.27,"15.39_-61.27"
15.37,-61.27,"15.37_-61.27"
15.35,-61.27,"15.35_-61.27"
15.29,-61.27,"15.29_-61.27"
15.27,-61.27,"15.27_-61.27"
15.25,-61.27,"15.25_-61.27"
13.3,-61.27,"13.3_-61.27"
13.28,-61.27,"13.28_-61.27"
13.26,-61.27,"13.26_-61.27"
13.25,-61.27,"13.25_-61.27"
13.23,-61.27,"13.23_-61.27"
13.21,-61.27,"13.21_-61.27"
13.2,-61.27,"13.2_-61.27"
13.18,-61.27,"13.18_-61.27"
13.01,-61.27,"13.01_-61.27"
12.99,-61.27,"12.99_-61.27"
10.82,-61.27,"10.82_-61.27"
10.8,-61.27,"10.8_-61.27"
10.79,-61.27,"10.79_-61.27"
10.14,-61.27,"10.14_-61.27"
10.12,-61.27,"10.12_-61.27"
10.11,-61.27,"10.11_-61.27"
10.09,-61.27,"10.09_-61.27"
10.07,-61.27,"10.07_-61.27"
9.71,-61.27,"9.71_-61.27"
9.7,-61.27,"9.7_-61.27"
9.68,-61.27,"9.68_-61.27"
9.66,-61.27,"9.66_-61.27"
9.65,-61.27,"9.65_-61.27"
9.63,-61.27,"9.63_-61.27"
9.61,-61.27,"9.61_-61.27"
9.6,-61.27,"9.6_-61.27"
8.61,-61.27,"8.61_-61.27"
8.59,-61.27,"8.59_-61.27"
8.58,-61.27,"8.58_-61.27"
8.49,-61.27,"8.49_-61.27"
8.47,-61.27,"8.47_-61.27"
8.46,-61.27,"8.46_-61.27"
8,-61.27,"8_-61.27"
16.34,-61.26,"16.34_-61.26"
16.32,-61.26,"16.32_-61.26"
16.3,-61.26,"16.3_-61.26"
16.29,-61.26,"16.29_-61.26"
16.27,-61.26,"16.27_-61.26"
16.25,-61.26,"16.25_-61.26"
16.03,-61.26,"16.03_-61.26"
16.02,-61.26,"16.02_-61.26"
16,-61.26,"16_-61.26"
15.9,-61.26,"15.9_-61.26"
15.88,-61.26,"15.88_-61.26"
15.54,-61.26,"15.54_-61.26"
15.52,-61.26,"15.52_-61.26"
15.51,-61.26,"15.51_-61.26"
15.49,-61.26,"15.49_-61.26"
15.47,-61.26,"15.47_-61.26"
15.46,-61.26,"15.46_-61.26"
15.44,-61.26,"15.44_-61.26"
15.42,-61.26,"15.42_-61.26"
15.4,-61.26,"15.4_-61.26"
15.39,-61.26,"15.39_-61.26"
15.37,-61.26,"15.37_-61.26"
15.35,-61.26,"15.35_-61.26"
15.34,-61.26,"15.34_-61.26"
15.32,-61.26,"15.32_-61.26"
15.3,-61.26,"15.3_-61.26"
15.29,-61.26,"15.29_-61.26"
15.27,-61.26,"15.27_-61.26"
13.31,-61.26,"13.31_-61.26"
13.3,-61.26,"13.3_-61.26"
13.28,-61.26,"13.28_-61.26"
13.26,-61.26,"13.26_-61.26"
13.25,-61.26,"13.25_-61.26"
13.23,-61.26,"13.23_-61.26"
13.21,-61.26,"13.21_-61.26"
13.18,-61.26,"13.18_-61.26"
13.16,-61.26,"13.16_-61.26"
13.03,-61.26,"13.03_-61.26"
13.01,-61.26,"13.01_-61.26"
12.99,-61.26,"12.99_-61.26"
10.82,-61.26,"10.82_-61.26"
10.8,-61.26,"10.8_-61.26"
10.79,-61.26,"10.79_-61.26"
10.14,-61.26,"10.14_-61.26"
10.12,-61.26,"10.12_-61.26"
10.11,-61.26,"10.11_-61.26"
10.09,-61.26,"10.09_-61.26"
10.07,-61.26,"10.07_-61.26"
9.71,-61.26,"9.71_-61.26"
9.7,-61.26,"9.7_-61.26"
9.68,-61.26,"9.68_-61.26"
9.66,-61.26,"9.66_-61.26"
9.65,-61.26,"9.65_-61.26"
9.63,-61.26,"9.63_-61.26"
9.61,-61.26,"9.61_-61.26"
9.6,-61.26,"9.6_-61.26"
9.58,-61.26,"9.58_-61.26"
8.61,-61.26,"8.61_-61.26"
8.59,-61.26,"8.59_-61.26"
8.58,-61.26,"8.58_-61.26"
8.47,-61.26,"8.47_-61.26"
8.46,-61.26,"8.46_-61.26"
8.44,-61.26,"8.44_-61.26"
8,-61.26,"8_-61.26"
16.32,-61.24,"16.32_-61.24"
16.3,-61.24,"16.3_-61.24"
16.29,-61.24,"16.29_-61.24"
16.27,-61.24,"16.27_-61.24"
16.25,-61.24,"16.25_-61.24"
16.02,-61.24,"16.02_-61.24"
16,-61.24,"16_-61.24"
15.91,-61.24,"15.91_-61.24"
15.9,-61.24,"15.9_-61.24"
15.88,-61.24,"15.88_-61.24"
15.49,-61.24,"15.49_-61.24"
15.47,-61.24,"15.47_-61.24"
15.46,-61.24,"15.46_-61.24"
15.44,-61.24,"15.44_-61.24"
15.42,-61.24,"15.42_-61.24"
15.4,-61.24,"15.4_-61.24"
15.39,-61.24,"15.39_-61.24"
15.37,-61.24,"15.37_-61.24"
15.35,-61.24,"15.35_-61.24"
15.34,-61.24,"15.34_-61.24"
15.32,-61.24,"15.32_-61.24"
15.3,-61.24,"15.3_-61.24"
15.29,-61.24,"15.29_-61.24"
14.84,-61.24,"14.84_-61.24"
14.83,-61.24,"14.83_-61.24"
14.81,-61.24,"14.81_-61.24"
14.79,-61.24,"14.79_-61.24"
14.78,-61.24,"14.78_-61.24"
13.33,-61.24,"13.33_-61.24"
13.31,-61.24,"13.31_-61.24"
13.3,-61.24,"13.3_-61.24"
13.28,-61.24,"13.28_-61.24"
13.23,-61.24,"13.23_-61.24"
13.21,-61.24,"13.21_-61.24"
13.2,-61.24,"13.2_-61.24"
13.16,-61.24,"13.16_-61.24"
13.14,-61.24,"13.14_-61.24"
13.04,-61.24,"13.04_-61.24"
13.03,-61.24,"13.03_-61.24"
13.01,-61.24,"13.01_-61.24"
12.99,-61.24,"12.99_-61.24"
10.82,-61.24,"10.82_-61.24"
10.8,-61.24,"10.8_-61.24"
10.79,-61.24,"10.79_-61.24"
10.14,-61.24,"10.14_-61.24"
10.12,-61.24,"10.12_-61.24"
10.11,-61.24,"10.11_-61.24"
10.09,-61.24,"10.09_-61.24"
10.07,-61.24,"10.07_-61.24"
9.7,-61.24,"9.7_-61.24"
9.68,-61.24,"9.68_-61.24"
9.66,-61.24,"9.66_-61.24"
9.65,-61.24,"9.65_-61.24"
9.63,-61.24,"9.63_-61.24"
9.61,-61.24,"9.61_-61.24"
9.6,-61.24,"9.6_-61.24"
9.58,-61.24,"9.58_-61.24"
9.56,-61.24,"9.56_-61.24"
8.61,-61.24,"8.61_-61.24"
8.59,-61.24,"8.59_-61.24"
8.58,-61.24,"8.58_-61.24"
8.47,-61.24,"8.47_-61.24"
8.46,-61.24,"8.46_-61.24"
8.44,-61.24,"8.44_-61.24"
8.43,-61.24,"8.43_-61.24"
8,-61.24,"8_-61.24"
16.32,-61.22,"16.32_-61.22"
16.3,-61.22,"16.3_-61.22"
16.29,-61.22,"16.29_-61.22"
16.27,-61.22,"16.27_-61.22"
16.25,-61.22,"16.25_-61.22"
16,-61.22,"16_-61.22"
15.98,-61.22,"15.98_-61.22"
15.91,-61.22,"15.91_-61.22"
15.9,-61.22,"15.9_-61.22"
15.49,-61.22,"15.49_-61.22"
15.47,-61.22,"15.47_-61.22"
15.46,-61.22,"15.46_-61.22"
14.86,-61.22,"14.86_-61.22"
14.84,-61.22,"14.84_-61.22"
14.83,-61.22,"14.83_-61.22"
14.81,-61.22,"14.81_-61.22"
14.79,-61.22,"14.79_-61.22"
14.78,-61.22,"14.78_-61.22"
14.76,-61.22,"14.76_-61.22"
13.37,-61.22,"13.37_-61.22"
13.35,-61.22,"13.35_-61.22"
13.33,-61.22,"13.33_-61.22"
13.31,-61.22,"13.31_-61.22"
13.3,-61.22,"13.3_-61.22"
13.21,-61.22,"13.21_-61.22"
13.2,-61.22,"13.2_-61.22"
13.18,-61.22,"13.18_-61.22"
13.16,-61.22,"13.16_-61.22"
13.14,-61.22,"13.14_-61.22"
13.06,-61.22,"13.06_-61.22"
13.04,-61.22,"13.04_-61.22"
13.03,-61.22,"13.03_-61.22"
13.01,-61.22,"13.01_-61.22"
10.84,-61.22,"10.84_-61.22"
10.82,-61.22,"10.82_-61.22"
10.8,-61.22,"10.8_-61.22"
10.79,-61.22,"10.79_-61.22"
10.14,-61.22,"10.14_-61.22"
10.12,-61.22,"10.12_-61.22"
10.11,-61.22,"10.11_-61.22"
10.09,-61.22,"10.09_-61.22"
10.07,-61.22,"10.07_-61.22"
9.7,-61.22,"9.7_-61.22"
9.68,-61.22,"9.68_-61.22"
9.66,-61.22,"9.66_-61.22"
9.65,-61.22,"9.65_-61.22"
9.63,-61.22,"9.63_-61.22"
9.61,-61.22,"9.61_-61.22"
9.6,-61.22,"9.6_-61.22"
9.58,-61.22,"9.58_-61.22"
9.56,-61.22,"9.56_-61.22"
8.64,-61.22,"8.64_-61.22"
8.63,-61.22,"8.63_-61.22"
8.61,-61.22,"8.61_-61.22"
8.59,-61.22,"8.59_-61.22"
8.58,-61.22,"8.58_-61.22"
8.47,-61.22,"8.47_-61.22"
8.46,-61.22,"8.46_-61.22"
8.44,-61.22,"8.44_-61.22"
8.43,-61.22,"8.43_-61.22"
8,-61.22,"8_-61.22"
16.3,-61.2,"16.3_-61.2"
16.29,-61.2,"16.29_-61.2"
16.27,-61.2,"16.27_-61.2"
16.25,-61.2,"16.25_-61.2"
15.98,-61.2,"15.98_-61.2"
15.96,-61.2,"15.96_-61.2"
15.95,-61.2,"15.95_-61.2"
15.93,-61.2,"15.93_-61.2"
15.91,-61.2,"15.91_-61.2"
14.88,-61.2,"14.88_-61.2"
14.86,-61.2,"14.86_-61.2"
14.84,-61.2,"14.84_-61.2"
14.83,-61.2,"14.83_-61.2"
14.81,-61.2,"14.81_-61.2"
14.79,-61.2,"14.79_-61.2"
14.78,-61.2,"14.78_-61.2"
14.76,-61.2,"14.76_-61.2"
14.74,-61.2,"14.74_-61.2"
14.72,-61.2,"14.72_-61.2"
13.38,-61.2,"13.38_-61.2"
13.37,-61.2,"13.37_-61.2"
13.35,-61.2,"13.35_-61.2"
13.33,-61.2,"13.33_-61.2"
13.18,-61.2,"13.18_-61.2"
13.16,-61.2,"13.16_-61.2"
13.14,-61.2,"13.14_-61.2"
13.13,-61.2,"13.13_-61.2"
13.06,-61.2,"13.06_-61.2"
13.04,-61.2,"13.04_-61.2"
13.03,-61.2,"13.03_-61.2"
13.01,-61.2,"13.01_-61.2"
12.89,-61.2,"12.89_-61.2"
10.84,-61.2,"10.84_-61.2"
10.82,-61.2,"10.82_-61.2"
10.8,-61.2,"10.8_-61.2"
10.79,-61.2,"10.79_-61.2"
10.16,-61.2,"10.16_-61.2"
10.14,-61.2,"10.14_-61.2"
10.12,-61.2,"10.12_-61.2"
10.11,-61.2,"10.11_-61.2"
10.09,-61.2,"10.09_-61.2"
10.07,-61.2,"10.07_-61.2"
9.68,-61.2,"9.68_-61.2"
9.66,-61.2,"9.66_-61.2"
9.65,-61.2,"9.65_-61.2"
9.63,-61.2,"9.63_-61.2"
9.61,-61.2,"9.61_-61.2"
9.6,-61.2,"9.6_-61.2"
9.58,-61.2,"9.58_-61.2"
9.56,-61.2,"9.56_-61.2"
8.68,-61.2,"8.68_-61.2"
8.66,-61.2,"8.66_-61.2"
8.64,-61.2,"8.64_-61.2"
8.63,-61.2,"8.63_-61.2"
8.61,-61.2,"8.61_-61.2"
8.59,-61.2,"8.59_-61.2"
8.58,-61.2,"8.58_-61.2"
8.46,-61.2,"8.46_-61.2"
8.44,-61.2,"8.44_-61.2"
8.43,-61.2,"8.43_-61.2"
8,-61.2,"8_-61.2"
16.29,-61.19,"16.29_-61.19"
16.27,-61.19,"16.27_-61.19"
16.25,-61.19,"16.25_-61.19"
15.96,-61.19,"15.96_-61.19"
15.95,-61.19,"15.95_-61.19"
15.93,-61.19,"15.93_-61.19"
15.91,-61.19,"15.91_-61.19"
14.89,-61.19,"14.89_-61.19"
14.88,-61.19,"14.88_-61.19"
14.86,-61.19,"14.86_-61.19"
14.84,-61.19,"14.84_-61.19"
14.78,-61.19,"14.78_-61.19"
14.76,-61.19,"14.76_-61.19"
14.74,-61.19,"14.74_-61.19"
14.72,-61.19,"14.72_-61.19"
14.71,-61.19,"14.71_-61.19"
14.69,-61.19,"14.69_-61.19"
13.4,-61.19,"13.4_-61.19"
13.38,-61.19,"13.38_-61.19"
13.37,-61.19,"13.37_-61.19"
13.35,-61.19,"13.35_-61.19"
13.18,-61.19,"13.18_-61.19"
13.16,-61.19,"13.16_-61.19"
13.14,-61.19,"13.14_-61.19"
13.13,-61.19,"13.13_-61.19"
13.11,-61.19,"13.11_-61.19"
13.08,-61.19,"13.08_-61.19"
13.06,-61.19,"13.06_-61.19"
13.04,-61.19,"13.04_-61.19"
12.89,-61.19,"12.89_-61.19"
12.87,-61.19,"12.87_-61.19"
10.84,-61.19,"10.84_-61.19"
10.82,-61.19,"10.82_-61.19"
10.8,-61.19,"10.8_-61.19"
10.16,-61.19,"10.16_-61.19"
10.14,-61.19,"10.14_-61.19"
10.12,-61.19,"10.12_-61.19"
10.11,-61.19,"10.11_-61.19"
10.09,-61.19,"10.09_-61.19"
10.07,-61.19,"10.07_-61.19"
9.66,-61.19,"9.66_-61.19"
9.65,-61.19,"9.65_-61.19"
9.63,-61.19,"9.63_-61.19"
9.61,-61.19,"9.61_-61.19"
9.6,-61.19,"9.6_-61.19"
9.58,-61.19,"9.58_-61.19"
9.56,-61.19,"9.56_-61.19"
8.71,-61.19,"8.71_-61.19"
8.7,-61.19,"8.7_-61.19"
8.68,-61.19,"8.68_-61.19"
8.66,-61.19,"8.66_-61.19"
8.64,-61.19,"8.64_-61.19"
8.63,-61.19,"8.63_-61.19"
8.61,-61.19,"8.61_-61.19"
8.46,-61.19,"8.46_-61.19"
8.44,-61.19,"8.44_-61.19"
8.43,-61.19,"8.43_-61.19"
8,-61.19,"8_-61.19"
16.27,-61.17,"16.27_-61.17"
16.25,-61.17,"16.25_-61.17"
14.91,-61.17,"14.91_-61.17"
14.89,-61.17,"14.89_-61.17"
14.88,-61.17,"14.88_-61.17"
14.86,-61.17,"14.86_-61.17"
14.84,-61.17,"14.84_-61.17"
14.83,-61.17,"14.83_-61.17"
14.81,-61.17,"14.81_-61.17"
14.74,-61.17,"14.74_-61.17"
14.72,-61.17,"14.72_-61.17"
14.71,-61.17,"14.71_-61.17"
14.69,-61.17,"14.69_-61.17"
14.67,-61.17,"14.67_-61.17"
13.4,-61.17,"13.4_-61.17"
13.38,-61.17,"13.38_-61.17"
13.37,-61.17,"13.37_-61.17"
13.35,-61.17,"13.35_-61.17"
13.33,-61.17,"13.33_-61.17"
13.2,-61.17,"13.2_-61.17"
13.18,-61.17,"13.18_-61.17"
13.16,-61.17,"13.16_-61.17"
13.14,-61.17,"13.14_-61.17"
13.13,-61.17,"13.13_-61.17"
13.11,-61.17,"13.11_-61.17"
12.89,-61.17,"12.89_-61.17"
12.87,-61.17,"12.87_-61.17"
10.84,-61.17,"10.84_-61.17"
10.82,-61.17,"10.82_-61.17"
10.8,-61.17,"10.8_-61.17"
10.16,-61.17,"10.16_-61.17"
10.14,-61.17,"10.14_-61.17"
10.12,-61.17,"10.12_-61.17"
10.11,-61.17,"10.11_-61.17"
10.09,-61.17,"10.09_-61.17"
10.07,-61.17,"10.07_-61.17"
9.66,-61.17,"9.66_-61.17"
9.65,-61.17,"9.65_-61.17"
9.63,-61.17,"9.63_-61.17"
9.61,-61.17,"9.61_-61.17"
9.6,-61.17,"9.6_-61.17"
9.58,-61.17,"9.58_-61.17"
8.75,-61.17,"8.75_-61.17"
8.73,-61.17,"8.73_-61.17"
8.71,-61.17,"8.71_-61.17"
8.7,-61.17,"8.7_-61.17"
8.68,-61.17,"8.68_-61.17"
8.66,-61.17,"8.66_-61.17"
8.64,-61.17,"8.64_-61.17"
8.46,-61.17,"8.46_-61.17"
8.44,-61.17,"8.44_-61.17"
8.43,-61.17,"8.43_-61.17"
8,-61.17,"8_-61.17"
14.91,-61.15,"14.91_-61.15"
14.89,-61.15,"14.89_-61.15"
14.88,-61.15,"14.88_-61.15"
14.86,-61.15,"14.86_-61.15"
14.84,-61.15,"14.84_-61.15"
14.83,-61.15,"14.83_-61.15"
14.81,-61.15,"14.81_-61.15"
14.79,-61.15,"14.79_-61.15"
14.78,-61.15,"14.78_-61.15"
14.76,-61.15,"14.76_-61.15"
14.72,-61.15,"14.72_-61.15"
14.71,-61.15,"14.71_-61.15"
14.69,-61.15,"14.69_-61.15"
14.67,-61.15,"14.67_-61.15"
14.66,-61.15,"14.66_-61.15"
14.64,-61.15,"14.64_-61.15"
13.38,-61.15,"13.38_-61.15"
13.37,-61.15,"13.37_-61.15"
13.35,-61.15,"13.35_-61.15"
13.33,-61.15,"13.33_-61.15"
13.31,-61.15,"13.31_-61.15"
13.3,-61.15,"13.3_-61.15"
13.23,-61.15,"13.23_-61.15"
13.21,-61.15,"13.21_-61.15"
13.2,-61.15,"13.2_-61.15"
13.18,-61.15,"13.18_-61.15"
13.16,-61.15,"13.16_-61.15"
13.14,-61.15,"13.14_-61.15"
13.13,-61.15,"13.13_-61.15"
10.84,-61.15,"10.84_-61.15"
10.82,-61.15,"10.82_-61.15"
10.8,-61.15,"10.8_-61.15"
10.16,-61.15,"10.16_-61.15"
10.14,-61.15,"10.14_-61.15"
10.12,-61.15,"10.12_-61.15"
10.11,-61.15,"10.11_-61.15"
10.09,-61.15,"10.09_-61.15"
10.07,-61.15,"10.07_-61.15"
9.65,-61.15,"9.65_-61.15"
9.63,-61.15,"9.63_-61.15"
9.61,-61.15,"9.61_-61.15"
9.6,-61.15,"9.6_-61.15"
9.58,-61.15,"9.58_-61.15"
8.78,-61.15,"8.78_-61.15"
8.76,-61.15,"8.76_-61.15"
8.75,-61.15,"8.75_-61.15"
8.73,-61.15,"8.73_-61.15"
8.71,-61.15,"8.71_-61.15"
8.7,-61.15,"8.7_-61.15"
8.68,-61.15,"8.68_-61.15"
8.46,-61.15,"8.46_-61.15"
8.44,-61.15,"8.44_-61.15"
8.43,-61.15,"8.43_-61.15"
8.41,-61.15,"8.41_-61.15"
8,-61.15,"8_-61.15"
14.91,-61.14,"14.91_-61.14"
14.89,-61.14,"14.89_-61.14"
14.88,-61.14,"14.88_-61.14"
14.86,-61.14,"14.86_-61.14"
14.84,-61.14,"14.84_-61.14"
14.83,-61.14,"14.83_-61.14"
14.81,-61.14,"14.81_-61.14"
14.79,-61.14,"14.79_-61.14"
14.78,-61.14,"14.78_-61.14"
14.76,-61.14,"14.76_-61.14"
14.74,-61.14,"14.74_-61.14"
14.72,-61.14,"14.72_-61.14"
14.71,-61.14,"14.71_-61.14"
14.69,-61.14,"14.69_-61.14"
14.67,-61.14,"14.67_-61.14"
14.66,-61.14,"14.66_-61.14"
14.64,-61.14,"14.64_-61.14"
14.62,-61.14,"14.62_-61.14"
13.37,-61.14,"13.37_-61.14"
13.35,-61.14,"13.35_-61.14"
13.33,-61.14,"13.33_-61.14"
13.31,-61.14,"13.31_-61.14"
13.3,-61.14,"13.3_-61.14"
13.28,-61.14,"13.28_-61.14"
13.26,-61.14,"13.26_-61.14"
13.25,-61.14,"13.25_-61.14"
13.23,-61.14,"13.23_-61.14"
13.21,-61.14,"13.21_-61.14"
13.2,-61.14,"13.2_-61.14"
13.18,-61.14,"13.18_-61.14"
13.16,-61.14,"13.16_-61.14"
10.84,-61.14,"10.84_-61.14"
10.82,-61.14,"10.82_-61.14"
10.8,-61.14,"10.8_-61.14"
10.16,-61.14,"10.16_-61.14"
10.14,-61.14,"10.14_-61.14"
10.12,-61.14,"10.12_-61.14"
10.11,-61.14,"10.11_-61.14"
10.09,-61.14,"10.09_-61.14"
10.07,-61.14,"10.07_-61.14"
9.65,-61.14,"9.65_-61.14"
9.63,-61.14,"9.63_-61.14"
9.61,-61.14,"9.61_-61.14"
9.6,-61.14,"9.6_-61.14"
9.58,-61.14,"9.58_-61.14"
9.56,-61.14,"9.56_-61.14"
8.81,-61.14,"8.81_-61.14"
8.8,-61.14,"8.8_-61.14"
8.78,-61.14,"8.78_-61.14"
8.76,-61.14,"8.76_-61.14"
8.75,-61.14,"8.75_-61.14"
8.73,-61.14,"8.73_-61.14"
8.71,-61.14,"8.71_-61.14"
8.44,-61.14,"8.44_-61.14"
8.43,-61.14,"8.43_-61.14"
8.41,-61.14,"8.41_-61.14"
8,-61.14,"8_-61.14"
16.32,-61.12,"16.32_-61.12"
14.89,-61.12,"14.89_-61.12"
14.88,-61.12,"14.88_-61.12"
14.86,-61.12,"14.86_-61.12"
14.84,-61.12,"14.84_-61.12"
14.79,-61.12,"14.79_-61.12"
14.78,-61.12,"14.78_-61.12"
14.76,-61.12,"14.76_-61.12"
14.74,-61.12,"14.74_-61.12"
14.72,-61.12,"14.72_-61.12"
14.71,-61.12,"14.71_-61.12"
14.69,-61.12,"14.69_-61.12"
14.67,-61.12,"14.67_-61.12"
14.66,-61.12,"14.66_-61.12"
14.64,-61.12,"14.64_-61.12"
14.62,-61.12,"14.62_-61.12"
14.61,-61.12,"14.61_-61.12"
13.88,-61.12,"13.88_-61.12"
13.86,-61.12,"13.86_-61.12"
13.35,-61.12,"13.35_-61.12"
13.33,-61.12,"13.33_-61.12"
13.31,-61.12,"13.31_-61.12"
13.3,-61.12,"13.3_-61.12"
13.28,-61.12,"13.28_-61.12"
13.26,-61.12,"13.26_-61.12"
13.25,-61.12,"13.25_-61.12"
13.23,-61.12,"13.23_-61.12"
13.21,-61.12,"13.21_-61.12"
13.2,-61.12,"13.2_-61.12"
10.84,-61.12,"10.84_-61.12"
10.82,-61.12,"10.82_-61.12"
10.8,-61.12,"10.8_-61.12"
10.16,-61.12,"10.16_-61.12"
10.14,-61.12,"10.14_-61.12"
10.12,-61.12,"10.12_-61.12"
10.11,-61.12,"10.11_-61.12"
10.09,-61.12,"10.09_-61.12"
9.63,-61.12,"9.63_-61.12"
9.61,-61.12,"9.61_-61.12"
9.6,-61.12,"9.6_-61.12"
